comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg
21481504768,1/1/2016,12/31/2016,NA,5703.703613,114829.6328,105681.4766,NA,NA,NA,NA,16774.07422,6522.222168,0,5418.518555,13296.2959,668466.6875,NA,NA,159937.0313,NA,844214.8125,18351.85156,11111.11133,16774.07422,NA,NA,0,365,0,2016,2011,NA,1,0,0,1976,2089,male,Domestic,5610,56,3,2,Central,3/29/2011,NA,3.729166746
21494042624,1/1/2016,12/31/2016,NA,104422.2188,1201359.25,869266.6875,NA,NA,NA,NA,3140033.25,463496.2813,17188.88867,60722.22266,1006492.625,3489077.75,NA,NA,1853800,NA,5924455.5,3473392.5,2370370.25,414200,NA,NA,0,365,0,2016,1996,NA,2,1,0,NA,3206.5,male,Foreign,5510,55,3,3,West,2/5/1996,NA,13.04166698
21513353216,1/1/2016,12/31/2016,NA,681.4815063,3503.703613,13711.11133,NA,NA,NA,NA,1729.629639,-9737.037109,0,0,733.333313,108711.1094,NA,NA,18396.29688,NA,118777.7813,-8477.777344,11111.11133,1729.629639,NA,NA,0,365,0,2016,1995,NA,1,0,0,1967,2708,male,Domestic,5610,56,3,1,Central,5/31/1995,NA,0.451388896
21517146112,1/1/2016,12/31/2016,NA,5762.852051,575212.5625,212308.5,NA,NA,NA,NA,18754.82617,13868.69629,0,170670.875,61023.34375,1058876.5,NA,NA,17986.88086,NA,1105143.5,383050.0625,94783.55469,5720.429688,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,2630,26,2,1,Central,1/26/2011,NA,0.041666668
21531346944,1/1/2016,12/31/2016,NA,195507.4063,628951.875,325522.2188,NA,NA,NA,NA,2155981.5,19262.96289,5503.703613,335185.1875,41829.62891,780092.5625,NA,NA,1528025.875,NA,2628377.75,2434063,22222.22266,2150477.75,NA,NA,0,365,0,2016,2007,NA,2,1,0,1966,2287.5,male,Foreign,2711,27,2,3,West,12/12/2007,NA,11.97916698
21535223808,1/1/2016,12/31/2016,NA,41844.44531,68625.92969,47581.48047,NA,NA,NA,NA,250748.1406,32062.96289,0,0,48188.89063,74755.55469,NA,NA,8381.481445,NA,135140.7344,226177.7813,59259.25781,250748.1406,NA,NA,0,365,0,2016,2002,NA,1,0,0,1974,3243,male,Domestic,5610,56,3,3,Central,11/15/2002,NA,0.305555552
21541257216,1/1/2016,12/31/2016,NA,1618.518555,1414.814819,16296.2959,NA,NA,NA,NA,0,3937.037109,0,0,277.777771,139233.3281,NA,NA,51837.03516,NA,205255.5625,-14881.48145,11111.11133,0,NA,NA,0,365,0,2016,2011,NA,1,0,1,1969,2045,female,Domestic,5610,56,3,3,Central,2/9/2011,NA,1.229166627
21548584960,1/1/2016,12/31/2016,NA,785.1851807,9733.333008,31877.77734,NA,NA,NA,NA,596.2963257,-18155.55469,0,518.5184937,3659.259277,39685.18359,NA,NA,17748.14844,NA,45603.70313,-22022.22266,11111.11133,596.2963257,NA,NA,0,365,0,2016,2011,NA,1,0,1,1972,1909,female,Domestic,5610,56,3,2,West,10/10/2011,NA,0.548611104
21552801792,1/1/2016,12/31/2016,NA,6981.481445,58648.14844,76370.36719,NA,NA,NA,NA,44203.70313,1133.333374,0,44814.81641,10140.74121,290285.1875,NA,NA,111529.6328,NA,390162.9688,19722.22266,11111.11133,44203.70313,NA,NA,0,365,0,2016,2008,NA,1,0,0,1979,2972,male,Domestic,5630,56,3,3,Central,11/6/2008,NA,2.291666746
21622165504,1/1/2016,12/31/2016,NA,8074.074219,240977.7813,222922.2188,NA,NA,NA,NA,60548.14844,82670.36719,0,59837.03516,85107.40625,243040.7344,NA,NA,211948.1406,NA,423722.2188,78403.70313,76014.8125,60177.77734,NA,NA,0,365,0,2016,1988,NA,1,1,0,NA,386,male,Foreign,3313,33,2,1,Central,2/29/1988,NA,0.923611104
21642354688,1/1/2016,12/31/2016,NA,6522.222168,64359.25781,31114.81445,NA,NA,NA,NA,143874.0781,10581.48145,0,12966.66699,30659.25977,550803.6875,NA,NA,92711.10938,NA,664614.8125,19785.18555,11111.11133,143874.0781,NA,NA,0,365,0,2016,2007,NA,1,1,0,1964,3558,male,Foreign,7022,70,NA,3,Central,3/14/2007,NA,1.895833373
21651519488,1/1/2016,12/31/2016,NA,2322.222168,17214.81445,7385.185059,NA,NA,NA,NA,9400,8444.444336,0,4281.481445,2625.926025,183892.5938,NA,NA,14029.62988,NA,212707.4063,19229.62891,11111.11133,9400,NA,NA,0,365,0,2016,2011,NA,1,0,0,1984,841,male,Domestic,5610,56,3,1,Central,7/18/2011,NA,0.236111104
2.17E+10,1/1/2016,12/31/2016,NA,18574.07422,198711.1094,103833.3438,NA,NA,NA,NA,101240.7422,128070.3672,0,19140.74023,27455.55469,1073311.125,NA,NA,363592.5938,NA,1595544.5,176396.2969,40185.18359,101240.7422,NA,NA,0,365,0,2016,1997,NA,1,0,0,1975,2949,male,Domestic,5610,56,3,1,Central,5/27/1997,NA,3.555555582
21709068288,1/1/2016,12/31/2016,NA,1240.740723,20185.18555,59385.18359,NA,NA,NA,NA,1329.629639,-5548.147949,0,17981.48242,1296.296265,66292.59375,NA,NA,16174.07422,NA,78503.70313,-37870.37109,555.555542,1329.629639,NA,NA,0,365,0,2016,2007,NA,1,0,0,1975,3616,male,Domestic,5610,56,3,2,East,1/31/2007,NA,0.375
21721305088,1/1/2016,12/31/2016,NA,11322.22266,271048.1563,62051.85156,NA,NA,NA,NA,96048.14844,67962.96094,0,59622.22266,148170.375,477518.5313,NA,NA,79885.1875,NA,655400,304111.125,5555.555664,96048.14844,NA,NA,0,365,0,2016,2009,NA,1,0,0,1949,2868,male,Domestic,3320,33,2,2,East,1/7/2009,NA,0.416666657
21746659328,1/1/2016,12/31/2016,NA,414.8148193,17866.66602,6096.296387,NA,NA,NA,NA,4537.037109,15288.88867,0,1288.888916,2122.222168,65133.33203,NA,NA,8159.259277,NA,76933.33594,16281.48145,25925.92578,4537.037109,NA,NA,0,365,0,2016,2012,NA,1,0,0,1983,1709,male,Domestic,5630,56,3,1,Central,4/16/2012,NA,0
21758052352,1/1/2016,12/31/2016,NA,940.7407227,15770.37012,162229.625,NA,NA,NA,NA,1518.518555,-37777.77734,0,0,15770.37012,148829.625,NA,NA,53022.22266,NA,166011.1094,-144940.7344,1851.851807,1518.518555,NA,NA,0,365,0,2016,2013,NA,1,0,0,1967,1398,male,Domestic,5610,56,3,1,Central,2/20/2013,NA,1.287037015
21776543744,1/1/2016,12/31/2016,NA,8211.111328,28585.18555,803.7036743,NA,NA,NA,NA,223196.2969,-10085.18555,0,3785.185303,16477.77734,49762.96484,NA,NA,17614.81445,NA,68681.48438,250977.7813,22222.22266,223196.2969,NA,NA,0,365,0,2016,2005,NA,1,0,0,1969,1837,male,Domestic,5610,56,3,1,Central,6/28/2005,NA,0.326388896
21785845760,1/1/2016,12/31/2016,NA,1274.074097,5214.814941,1377.777832,NA,NA,NA,NA,3677.777832,2777.777832,0,33.33333206,3155.555664,40888.89063,NA,NA,20511.11133,NA,66029.63281,7514.814941,11111.11133,3677.777832,NA,NA,0,365,0,2016,2001,NA,1,0,0,1947,2862,male,Domestic,5610,56,3,1,Central,5/31/2001,NA,0.326388896
21800339456,1/1/2016,12/31/2016,NA,408292.5938,5910485,2246814.75,NA,NA,NA,NA,7549303.5,1574448.125,55474.07422,478718.5313,3340522.25,6523615,NA,NA,1388363,NA,10061289,11173874,44444.44531,6826607.5,NA,NA,0,365,0,2016,2001,NA,2,0.5,0,1961,3503.5,male,mix,5629,56,3,1,Central,9/10/2001,NA,12.59722233
21809594368,1/1/2016,12/31/2016,NA,7277.777832,744.444458,8492.592773,NA,NA,NA,NA,45714.81641,-2159.259277,0,392.5925903,351.8518372,46644.44531,NA,NA,25448.14844,NA,78162.96094,19770.37109,22222.22266,45714.81641,NA,NA,0,365,0,2016,1994,NA,1,0,1,1944,4848,female,Domestic,5610,56,3,3,Central,1/14/1994,NA,0.5
21832761344,1/1/2016,12/31/2016,NA,74.07407379,7174.074219,39555.55469,NA,NA,NA,NA,329.6296387,-21837.03711,0,2711.111084,1181.481445,46129.62891,NA,NA,17388.88867,NA,41885.18359,-34207.40625,11111.11133,329.6296387,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,5630,56,3,2,East,12/19/2012,NA,0.284722239
21858138112,1/1/2016,12/31/2016,NA,1329.629639,21785.18555,21837.03711,NA,NA,NA,NA,2840.740723,1392.592651,0,5729.629395,1177.777832,63096.29688,NA,NA,18322.22266,NA,60903.70313,3900,1851.851807,2840.740723,NA,NA,0,365,0,2016,2012,NA,1,0,0,1968,1542,male,Domestic,5630,56,3,2,Central,10/8/2012,NA,0.347222239
21860943872,1/1/2016,12/31/2016,NA,5111.111328,29129.62891,24125.92578,NA,NA,NA,NA,6625.925781,-837.0370483,0,11074.07422,1751.851807,125051.8516,NA,NA,11914.81445,NA,142233.3281,11629.62988,11111.11133,6625.925781,NA,NA,0,365,0,2016,2004,NA,1,0,1,1977,3692,female,Domestic,5610,56,3,3,East,6/28/2004,NA,0.25
21866647552,1/1/2016,12/31/2016,NA,281.4814758,29370.37109,15977.77734,NA,NA,NA,NA,5411.111328,8637.037109,0,18300,5996.296387,106981.4766,NA,NA,47929.62891,NA,164907.4063,12322.22266,11111.11133,5411.111328,NA,NA,0,365,0,2016,2002,NA,2,0,0,1961.5,3634,male,Domestic,2630,26,2,1,Central,1/31/2002,NA,0.75
21878495232,1/1/2016,12/31/2016,NA,11429.62988,108377.7813,33955.55469,NA,NA,NA,NA,51751.85156,27262.96289,1414.814819,3088.888916,46674.07422,119374.0703,NA,NA,87174.07031,NA,245285.1875,128944.4531,2222.222168,50337.03516,NA,NA,0,365,0,2016,2008,NA,3,0,0.333333343,1962.333374,2885,mix,Domestic,5630,56,3,3,East,12/31/2008,NA,1.145833373
21888053248,1/1/2016,12/31/2016,NA,40351.85156,561381.5,275392.5938,NA,NA,NA,NA,912029.625,280966.6563,18570.37109,64714.81641,231966.6719,2365622.25,NA,NA,474348.1563,NA,3225863,808318.5,117037.0391,893459.25,NA,NA,0,365,0,2016,2002,NA,2,0.5,0.5,1966,3441,mix,mix,2611,26,2,3,Central,4/29/2002,NA,3.666666746
21896970240,1/1/2016,12/31/2016,NA,47811.10938,846122.25,713074.0625,NA,NA,NA,NA,153877.7813,15685.18555,26848.14844,491851.8438,34751.85156,1831763,NA,NA,612396.3125,NA,2681996.25,256196.2969,74444.44531,127029.6328,NA,NA,0,365,0,2016,1996,NA,1,0,0,1951,3145,male,Domestic,2892,28,2,2,East,1/1/1996,NA,4.402777672
21923022848,1/1/2016,12/31/2016,NA,9474.074219,119292.5938,15240.74121,NA,NA,NA,NA,80307.40625,77233.33594,2088.888916,2585.185303,79618.51563,32377.77734,NA,NA,67044.44531,NA,193285.1875,184307.4063,11111.11133,33774.07422,NA,NA,0,365,0,2016,2010,NA,1,0,0,1970,2271,male,Domestic,2830,28,2,3,,10/13/2010,NA,0.5
21931372544,1/1/2016,12/31/2016,NA,19848.14844,310718.5313,81707.40625,NA,NA,NA,NA,61814.81641,9200,0,99388.89063,160088.8906,357574.0625,NA,NA,506596.2813,NA,911007.4375,284285.1875,92592.59375,61814.81641,NA,NA,0,365,0,2016,1991,NA,1,0,0,1953,6317,male,Domestic,2899,28,2,2,East,3/14/1991,NA,2.8125
21948200960,1/1/2016,12/31/2016,NA,829.6296387,10155.55566,19466.66602,NA,NA,NA,NA,18622.22266,129.6296234,0,6200,625.9259033,69744.44531,NA,NA,37555.55469,NA,110907.4063,7511.111328,11111.11133,18622.22266,NA,NA,0,365,0,2016,1996,NA,2,0,0,1972.5,3105,male,Domestic,5610,56,3,2,East,5/27/1996,NA,0.611111104
21977919488,1/1/2016,12/31/2016,NA,0,47185.18359,23233.33398,NA,NA,NA,NA,537.0370483,2718.518555,0,37037.03516,10081.48145,86281.48438,NA,NA,46466.66797,NA,79659.25781,24488.88867,18518.51758,537.0370483,NA,NA,0,365,0,2016,2008,NA,2,0,0,1984.5,2938,male,Domestic,5610,56,3,1,Central,12/3/2008,NA,0.743055582
21980086272,1/1/2016,12/31/2016,NA,55.55555725,33288.89063,2325.926025,NA,NA,NA,NA,877.777771,3162.962891,0,7637.037109,24070.37109,186125.9219,NA,NA,18111.11133,NA,210133.3281,31840.74023,11111.11133,877.777771,NA,NA,0,365,0,2016,2013,NA,1,0,0,1968,458,male,Domestic,5629,56,3,3,Central,10/1/2013,NA,0.208333328
21986811904,1/1/2016,12/31/2016,NA,11251.85156,25840.74023,33696.29688,NA,NA,NA,NA,140329.625,39981.48047,0,15259.25879,2803.703613,45529.62891,NA,NA,16607.4082,NA,108285.1875,17837.03711,11111.11133,140329.625,NA,NA,0,365,0,2016,2002,NA,1,0,0,1981,1432,male,Domestic,5610,56,3,3,West,2/24/2002,NA,0.166666672
21996195840,1/1/2016,12/31/2016,NA,1374.074097,28611.11133,3185.185303,NA,NA,NA,NA,42237.03516,-10318.51855,0,1140.740723,23548.14844,37540.74219,NA,NA,23629.62891,NA,52892.59375,67662.96094,11111.11133,42237.03516,NA,NA,0,365,0,2016,1992,NA,1,0,0,1950,2973,male,Domestic,2829,28,2,3,East,3/31/1992,NA,0.180555552
22004592640,1/1/2016,12/31/2016,NA,7170.370605,44448.14844,83244.44531,NA,NA,NA,NA,62662.96484,3848.148193,0,13522.22266,30918.51758,105177.7813,NA,NA,66622.21875,NA,1.85E+05,23729.62891,11111.11133,62662.96484,NA,NA,0,365,0,2016,2012,NA,1,0,0,1969,1507,male,Domestic,5610,56,3,1,Central,10/30/2012,NA,1.118055582
22009184256,1/1/2016,12/31/2016,NA,278581.4688,771614.8125,321566.6563,NA,NA,NA,NA,1630296.25,99966.66406,3933.333252,124862.9609,434514.8125,1248159.25,NA,NA,502496.2813,NA,2123774,1504796.25,11111.11133,1626363,NA,NA,0,365,0,2016,1995,NA,2,0.5,0,1976,3135,male,mix,2932,29,1,3,Central,2/15/1995,NA,3.194444418
22037108736,1/1/2016,12/31/2016,NA,0,41122.22266,37881.48047,NA,NA,NA,NA,464448.1563,20837.03711,15670.37012,7381.481445,14362.96289,428640.75,NA,NA,198907.4063,NA,548785.1875,70214.8125,38888.89063,448777.7813,NA,NA,0,365,0,2016,2009,NA,1,0,0,1983,310,male,Domestic,5610,56,3,2,Central,6/16/2009,NA,2.152777672
22063532032,1/1/2016,12/31/2016,NA,1318.518555,16485.18555,19974.07422,NA,NA,NA,NA,17314.81445,-618.5184937,0,12518.51855,3811.111084,46737.03516,NA,NA,21125.92578,NA,68237.03906,10900,370.3703613,17314.81445,NA,NA,0,365,0,2016,1995,NA,1,0,0,1981,3767,male,Domestic,5630,56,3,3,East,1/5/1995,NA,0.166666672
22112970752,1/1/2016,12/31/2016,NA,35644.44531,68377.78125,3159.259277,NA,NA,NA,NA,329077.7813,7244.444336,596.2963257,611.111084,10159.25879,112251.8516,NA,NA,34333.33203,NA,196792.5938,376596.2813,122592.5938,287259.25,NA,NA,0,365,0,2016,2012,NA,2,0,0.5,1958.5,1571,mix,Domestic,5510,55,3,3,East,6/28/2012,NA,0.452380955
22142410752,1/1/2016,12/31/2016,NA,2025.925903,30066.66602,84381.48438,NA,NA,NA,NA,2970.370361,-20074.07422,0,24322.22266,414.8148193,53092.59375,NA,NA,17500,NA,52566.66797,-51344.44531,1851.851807,2970.370361,NA,NA,0,365,0,2016,2011,NA,1,0,1,1988,1329,female,Domestic,5610,56,3,2,West,9/7/2011,NA,0.180555552
22166630400,1/1/2016,12/31/2016,NA,11392.59277,357537.0313,36566.66797,NA,NA,NA,NA,47955.55469,91466.66406,0,166218.5156,131459.2656,392040.75,NA,NA,60870.37109,NA,562240.75,368518.5313,34074.07422,47955.55469,NA,NA,0,365,0,2016,1996,NA,3,0.666666687,0,1963,1780.666626,male,mix,3320,33,2,2,Central,1/1/1996,NA,0.25
22191810560,1/1/2016,12/31/2016,NA,2585.185303,14440.74121,132077.7813,NA,NA,NA,NA,4159.259277,39344.44531,0,0,5059.259277,190433.3281,NA,NA,42855.55469,NA,274911.125,-111733.3438,11111.11133,4159.259277,NA,NA,0,365,0,2016,2012,NA,1,0,0,1975,1793,male,Domestic,5610,56,3,1,Central,1/31/2012,NA,0.819444418
22221389824,1/1/2016,12/31/2016,NA,1022.222229,6344.444336,20637.03711,NA,NA,NA,NA,4114.814941,3748.148193,0,740.7407227,4481.481445,73951.85156,NA,NA,16418.51758,NA,93274.07031,-10177.77734,1851.851807,4114.814941,NA,NA,0,365,0,2016,2012,NA,2,0,0.5,1982.5,1775,mix,Domestic,5610,56,3,2,East,2/15/2012,NA,0.222222224
22243100672,1/1/2016,12/31/2016,NA,81.48148346,89077.78125,75066.66406,NA,NA,NA,NA,259.2592468,625.9259033,0,88011.10938,1066.666626,93077.78125,NA,NA,6937.037109,NA,102866.6563,14270.37012,11111.11133,259.2592468,NA,NA,0,365,0,2016,2013,NA,1,0,0,1982,1124,male,Domestic,5610,56,3,1,Central,1/16/2013,NA,0.506944418
22314571776,1/1/2016,12/31/2016,NA,28411.11133,204844.4375,102033.3438,NA,NA,NA,NA,74225.92969,42488.89063,133.3333282,59125.92578,42525.92578,675625.9375,NA,NA,155385.1875,NA,923614.8125,176837.0313,11148.14844,74092.59375,NA,NA,0,365,0,2016,2006,NA,1,0,0,1956,1436,male,Domestic,2899,28,2,2,Central,6/16/2006,NA,0.916666687
22342377472,1/1/2016,12/31/2016,NA,1514.814819,68829.63281,5759.259277,NA,NA,NA,NA,2629.629639,22977.77734,0,0,68829.63281,156677.7813,NA,NA,59362.96484,NA,272925.9375,37662.96484,11111.11133,2629.629639,NA,NA,0,365,0,2016,2013,NA,1,0,0,1954,1451,male,Domestic,5610,56,3,1,Central,1/3/2013,NA,1.131944418
22353702912,1/1/2016,12/31/2016,NA,7551.852051,192462.9688,24459.25977,NA,NA,NA,NA,196.2962952,9600,0,0,32037.03711,97896.29688,NA,NA,7481.481445,NA,123855.5469,170266.6719,11111.11133,196.2962952,NA,NA,0,365,0,2016,2009,NA,2,0.5,0,1976,2603,male,mix,5621,56,3,1,Central,11/10/2009,NA,0.083333336
22382739456,1/1/2016,12/31/2016,NA,207.4074097,10233.33301,5507.407227,NA,NA,NA,NA,3433.333252,8870.370117,0,4122.222168,2329.629639,74285.1875,NA,NA,37300,NA,121366.6563,-13222.22266,1851.851807,3433.333252,NA,NA,0,365,0,2016,2008,NA,2,0,0,1978.5,1830.5,male,Domestic,5610,56,3,1,Central,9/10/2008,NA,0.555555522
22413402112,1/1/2016,12/31/2016,NA,33.33333206,35770.37109,42248.14844,NA,NA,NA,NA,71662.96094,30285.18555,0,0,13288.88867,33181.48047,NA,NA,3685.185303,NA,67077.78125,65659.25781,11111.11133,437.0370483,NA,NA,0,365,0,2016,2012,NA,1,0,0,1969,1538,male,Domestic,5629,56,3,1,Central,8/16/2012,NA,0.083333336
22416035840,1/1/2016,12/31/2016,NA,9877.777344,57377.77734,30103.70313,NA,NA,NA,NA,74948.14844,1674.074097,244.4444427,11303.7041,21048.14844,105037.0391,NA,NA,18025.92578,NA,141566.6719,84288.89063,40740.74219,74703.70313,NA,NA,0,365,0,2016,2001,NA,1,0,1,1981,3369,female,Domestic,5520,55,3,3,Central,6/26/2001,NA,0.145833328
22467342336,1/1/2016,12/31/2016,NA,78996.29688,57725.92578,204670.375,NA,NA,NA,NA,1782366.625,37718.51953,600,1225.925903,25496.29688,113455.5469,NA,NA,69374.07031,NA,246674.0781,868014.8125,255555.5625,1780748.125,NA,NA,0,365,0,2016,1992,NA,2,0,0.5,1950.5,2868,mix,Domestic,5510,55,3,3,East,5/26/1992,NA,0.993055582
22482767872,1/1/2016,12/31/2016,NA,190329.625,1559833.375,952866.6875,NA,NA,NA,NA,1595718.5,299466.6563,103.7036972,455007.4063,362825.9375,6985755.5,NA,NA,467055.5625,NA,7938855.5,1712785.125,100740.7422,1595614.875,NA,NA,0,365,0,2016,2.00E+03,NA,4,0.25,0.5,1971,2754,mix,mix,2920,29,1,3,Central,9/21/2000,NA,3.513888836
22510483456,1/1/2016,12/31/2016,NA,2618.518555,34088.89063,15977.77734,NA,NA,NA,NA,8414.814453,9474.074219,0,0,20259.25977,47618.51953,NA,NA,7681.481445,NA,68325.92969,24159.25977,1851.851807,8414.814453,NA,NA,0,365,0,2016,2010,NA,2,0,0.5,1973,2508,mix,Domestic,3312,33,2,3,Central,2/15/2010,NA,0
22553788416,1/1/2016,12/31/2016,NA,2337.037109,33144.44531,70555.55469,NA,NA,NA,NA,99281.48438,7388.888672,0,2611.111084,29344.44531,35533.33203,NA,NA,7022.222168,NA,55400,61974.07422,11111.11133,99281.48438,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,5520,55,3,3,Central,1/3/2005,NA,0
22566115328,1/1/2016,12/31/2016,NA,4514.814941,23225.92578,46262.96484,NA,NA,NA,NA,44662.96484,448.1481628,296.2962952,10733.33301,6629.629395,138285.1875,NA,NA,75318.51563,NA,186040.7344,21625.92578,1851.851807,44366.66797,NA,NA,0,365,0,2016,2011,NA,2,0,0.5,1968.5,1851,mix,Domestic,5610,56,3,3,West,11/14/2011,NA,0.777777791
22583287808,1/1/2016,12/31/2016,NA,2237.037109,50514.81641,6181.481445,NA,NA,NA,NA,9485.185547,3096.296387,0,0,41700,41407.40625,NA,NA,18514.81445,NA,65888.89063,53762.96484,11111.11133,9485.185547,NA,NA,0,365,0,2016,1993,NA,1,0,0,1963,2330,male,Domestic,2611,26,2,2,East,2/14/1993,NA,0.083333336
22589407232,1/1/2016,12/31/2016,NA,5537.037109,294751.8438,911.111084,NA,NA,NA,NA,311888.875,80240.74219,0,37611.10938,45822.22266,43729.62891,NA,NA,3048.148193,NA,144888.8906,605466.6875,11111.11133,34029.62891,NA,NA,0,365,0,2016,2013,NA,1,0,0,1959,1215,male,Domestic,2651,26,2,1,Central,6/30/2013,NA,0
22677305344,1/1/2016,12/31/2016,NA,23507.4082,72248.14844,84674.07031,NA,NA,NA,NA,485255.5625,102500,0,0,7525.925781,550281.5,NA,NA,164740.7344,NA,842607.4375,499774.0625,11111.11133,484885.1875,NA,NA,0,365,0,2016,2009,NA,1,0,0,1968,2784,male,Domestic,6820,68,NA,1,Central,5/13/2009,NA,2.180555582
22679638016,1/1/2016,12/31/2016,NA,2103.703613,21040.74023,43066.66797,NA,NA,NA,NA,28033.33398,1670.370361,462.9629517,12633.33301,1611.111084,76062.96094,NA,NA,54111.10938,NA,109014.8125,6007.407227,5555.555664,27570.37109,NA,NA,0,365,0,2016,1992,NA,1,0,1,1947,2699,female,Domestic,5610,56,3,2,East,8/12/1992,NA,0.375
22695536640,1/1/2016,12/31/2016,NA,9670.370117,57892.59375,14270.37012,NA,NA,NA,NA,152125.9219,40055.55469,22.22222137,340.7407532,27440.74023,30962.96289,NA,NA,20307.4082,NA,113733.3438,195748.1406,11111.11133,152103.7031,NA,NA,0,365,0,2016,1990,NA,2,0,0,1952,2288.5,male,Domestic,3320,33,2,3,Central,10/25/1990,NA,0.173611119
22701996032,1/1/2016,12/31/2016,NA,121444.4531,2078248.125,192085.1875,NA,NA,NA,NA,1382255.5,620222.25,5159.259277,1074.074097,1693192.625,824548.125,NA,NA,78937.03906,NA,1634940.75,3262363,11111.11133,1371540.75,NA,NA,0,365,0,2016,2003,NA,2,0,0.5,1949.5,4924,mix,Domestic,2790,27,2,1,Central,1/5/2003,NA,0.694444478
22749227008,1/1/2016,12/31/2016,NA,9955.555664,79759.25781,24814.81445,NA,NA,NA,NA,24637.03711,8255.555664,0,2.00E+04,12670.37012,236607.4063,NA,NA,137974.0781,NA,397488.875,96718.51563,259.2592468,24637.03711,NA,NA,0,365,0,2016,1995,NA,2,0,0,1956,4845,male,Domestic,3312,33,2,2,Central,2/19/1995,NA,0.527777791
22751860736,1/1/2016,12/31/2016,NA,1014.814819,22733.33398,21603.70313,NA,NA,NA,NA,43133.33203,614.8148193,688.888916,8188.888672,14544.44434,102333.3438,NA,NA,51885.18359,NA,156862.9688,44262.96484,11111.11133,42444.44531,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,0,1973,6044,male,Domestic,5630,56,3,3,Central,5/1/2000,NA,0.958333373
22763407360,1/1/2016,12/31/2016,NA,24270.37109,326225.9375,116811.1094,NA,NA,NA,NA,255607.4063,145040.7344,0,7803.703613,130144.4531,1178040.75,NA,NA,121211.1094,NA,1488822.25,341951.8438,11111.11133,255607.4063,NA,NA,0,365,0,2016,2009,NA,1,0,0,1979,2903,male,Domestic,2821,28,2,2,East,1/11/2009,NA,0.819444418
22765981696,1/1/2016,12/31/2016,NA,789040.75,3696600,2367926,NA,NA,NA,NA,5005833.5,742862.9375,217185.1875,1416637,1000574.125,8177644.5,NA,NA,847437.0625,NA,10947252,5801078,4444444.5,4518707.5,NA,NA,0,365,0,2016,1992,NA,2,1,0,NA,2461,male,Foreign,5630,56,3,1,Central,5/12/1992,NA,3.104166508
22783373312,1/1/2016,12/31/2016,NA,111.1111069,28944.44531,36688.89063,NA,NA,NA,NA,11111.11133,-20100,0,0,3351.851807,1833.333374,NA,NA,40.74074173,NA,0,11314.81445,11111.11133,0,NA,NA,0,365,0,2016,2005,NA,1,1,0,NA,3744,male,Foreign,2910,29,1,1,Central,3/16/2005,NA,0
22786869248,1/1/2016,12/31/2016,NA,2448.148193,144566.6719,24207.4082,NA,NA,NA,NA,3048.148193,17688.88867,0,2333.333252,123574.0703,572214.8125,NA,NA,113477.7813,NA,7.29E+05,38911.10938,1851.851807,3048.148193,NA,NA,0,365,0,2016,2011,NA,1,0,0,2016,1832,male,Domestic,5510,55,3,1,Central,12/21/2011,NA,1.076388955
22856517632,1/1/2016,12/31/2016,NA,3333.333252,24466.66602,6437.037109,NA,NA,NA,NA,13125.92578,10455.55566,0,1303.703735,14429.62988,53855.55469,NA,NA,11255.55566,NA,8.10E+04,26525.92578,11111.11133,13125.92578,NA,NA,0,365,0,2016,2006,NA,1,0,0,1963,263,male,Domestic,2815,28,2,3,Central,3/6/2006,NA,0.083333336
22862301184,1/1/2016,12/31/2016,NA,1677.777832,5403.703613,5525.925781,NA,NA,NA,NA,256470.375,-7385.185059,0,0,3988.888916,25459.25977,NA,NA,31581.48242,NA,52648.14844,256270.375,2.36E+05,256470.375,NA,NA,0,365,0,2016,2005,NA,1,0,0,1959,3972,male,Domestic,5610,56,3,2,West,11/1/2005,NA,0.277777791
22883258368,1/1/2016,12/31/2016,NA,4674.074219,8314.814453,7737.037109,NA,NA,NA,NA,44233.33203,-1670.370361,0,477.777771,5529.629395,310085.1875,NA,NA,84562.96094,NA,402525.9375,-207762.9688,555.555542,44233.33203,NA,NA,0,365,0,2016,2004,NA,1,0,0,1966,2801,male,Domestic,5610,56,3,3,West,5/5/2004,NA,1.458333373
22907654144,1/1/2016,12/31/2016,NA,99048.14844,185307.4063,224766.6719,NA,NA,NA,NA,3206203.75,16262.96289,166.6666718,50048.14844,67800,118248.1484,NA,NA,3170.370361,NA,304759.25,1416881.5,1278833.375,3200481.5,NA,NA,0,365,0,2016,1994,NA,1,0,0,1953,8298,male,Domestic,5610,56,3,3,East,4/13/1994,NA,0.201388896
